Reading ;Start Time ;Duration ;Max Time ;Max ;;Average ;;Min Time ;Min;;Description ;Stop Time
818;22.5.2014 14:16:09;00:00:01;22.5.2014 14:16:09;0,000;VAC;0,000;VAC;22.5.2014 14:16:09;0,000;VAC;;22.5.2014 14:16:10
819;22.5.2014 14:16:10;00:00:01;22.5.2014 14:16:10;0,000;VAC;0,000;VAC;22.5.2014 14:16:10;0,000;VAC;;22.5.2014 14:16:11
820;22.5.2014 14:16:11;00:00:01;22.5.2014 14:16:11;0,000;VAC;0,000;VAC;22.5.2014 14:16:11;0,000;VAC;;22.5.2014 14:16:12
821;22.5.2014 14:16:12;00:00:01;22.5.2014 14:16:12;0,000;VAC;0,000;VAC;22.5.2014 14:16:12;0,000;VAC;;22.5.2014 14:16:13
822;22.5.2014 14:16:13;00:00:01;22.5.2014 14:16:13;0,000;VAC;0,000;VAC;22.5.2014 14:16:13;0,000;VAC;;22.5.2014 14:16:14
823;22.5.2014 14:16:14;00:00:01;22.5.2014 14:16:14;0,000;VAC;0,000;VAC;22.5.2014 14:16:14;0,000;VAC;;22.5.2014 14:16:15
824;22.5.2014 14:16:15;00:00:01;22.5.2014 14:16:15;0,000;VAC;0,000;VAC;22.5.2014 14:16:15;0,000;VAC;;22.5.2014 14:16:16
825;22.5.2014 14:16:16;00:00:01;22.5.2014 14:16:16;0,000;VAC;0,000;VAC;22.5.2014 14:16:16;0,000;VAC;;22.5.2014 14:16:17
826;22.5.2014 14:16:17;00:00:01;22.5.2014 14:16:17;0,000;VAC;0,000;VAC;22.5.2014 14:16:17;0,000;VAC;;22.5.2014 14:16:18
827;22.5.2014 14:16:18;00:00:01;22.5.2014 14:16:18;0,000;VAC;0,000;VAC;22.5.2014 14:16:18;0,000;VAC;;22.5.2014 14:16:19
828;22.5.2014 14:16:19;00:00:01;22.5.2014 14:16:19;0,000;VAC;0,000;VAC;22.5.2014 14:16:19;0,000;VAC;;22.5.2014 14:16:20
829;22.5.2014 14:16:20;00:00:01;22.5.2014 14:16:20;0,000;VAC;0,000;VAC;22.5.2014 14:16:20;0,000;VAC;;22.5.2014 14:16:21
830;22.5.2014 14:16:21;00:00:01;22.5.2014 14:16:21;0,000;VAC;0,000;VAC;22.5.2014 14:16:21;0,000;VAC;;22.5.2014 14:16:22
831;22.5.2014 14:16:22;00:00:01;22.5.2014 14:16:22;0,000;VAC;0,000;VAC;22.5.2014 14:16:22;0,000;VAC;;22.5.2014 14:16:23
832;22.5.2014 14:16:23;00:00:01;22.5.2014 14:16:23;0,000;VAC;0,000;VAC;22.5.2014 14:16:23;0,000;VAC;;22.5.2014 14:16:24
833;22.5.2014 14:16:24;00:00:01;22.5.2014 14:16:24;0,000;VAC;0,000;VAC;22.5.2014 14:16:24;0,000;VAC;;22.5.2014 14:16:25
834;22.5.2014 14:16:25;00:00:01;22.5.2014 14:16:25;0,000;VAC;0,000;VAC;22.5.2014 14:16:25;0,000;VAC;;22.5.2014 14:16:26
835;22.5.2014 14:16:26;00:00:01;22.5.2014 14:16:26;0,000;VAC;0,000;VAC;22.5.2014 14:16:26;0,000;VAC;;22.5.2014 14:16:27
836;22.5.2014 14:16:27;00:00:01;22.5.2014 14:16:27;0,000;VAC;0,000;VAC;22.5.2014 14:16:27;0,000;VAC;;22.5.2014 14:16:28
837;22.5.2014 14:16:28;00:00:01;22.5.2014 14:16:28;0,000;VAC;0,000;VAC;22.5.2014 14:16:28;0,000;VAC;;22.5.2014 14:16:29
838;22.5.2014 14:16:29;00:00:01;22.5.2014 14:16:29;0,000;VAC;0,000;VAC;22.5.2014 14:16:29;0,000;VAC;;22.5.2014 14:16:30
839;22.5.2014 14:16:30;00:00:01;22.5.2014 14:16:30;0,000;VAC;0,000;VAC;22.5.2014 14:16:30;0,000;VAC;;22.5.2014 14:16:31
840;22.5.2014 14:16:31;00:00:01;22.5.2014 14:16:31;0,000;VAC;0,000;VAC;22.5.2014 14:16:31;0,000;VAC;;22.5.2014 14:16:32
841;22.5.2014 14:16:32;00:00:01;22.5.2014 14:16:32;413,4;VAC;138,0;VAC;22.5.2014 14:16:32;0,000;VAC;RANGE;22.5.2014 14:16:33
842;22.5.2014 14:16:33;00:00:01;22.5.2014 14:16:33;410,4;VAC;410,1;VAC;22.5.2014 14:16:33;409,9;VAC;;22.5.2014 14:16:34
843;22.5.2014 14:16:34;00:00:01;22.5.2014 14:16:34;410,0;VAC;405,4;VAC;22.5.2014 14:16:34;388,8;VAC;;22.5.2014 14:16:35
844;22.5.2014 14:16:35;00:00:01;22.5.2014 14:16:35;385,5;VAC;370,5;VAC;22.5.2014 14:16:35;351,2;VAC;;22.5.2014 14:16:36
845;22.5.2014 14:16:36;00:00:01;22.5.2014 14:16:36;347,0;VAC;330,2;VAC;22.5.2014 14:16:37;310,1;VAC;;22.5.2014 14:16:37
846;22.5.2014 14:16:37;00:00:01;22.5.2014 14:16:37;305,6;VAC;285,6;VAC;22.5.2014 14:16:38;262,5;VAC;;22.5.2014 14:16:38
847;22.5.2014 14:16:38;00:00:01;22.5.2014 14:16:38;258,1;VAC;238,5;VAC;22.5.2014 14:16:39;215,8;VAC;;22.5.2014 14:16:39
848;22.5.2014 14:16:39;00:00:01;22.5.2014 14:16:39;211,3;VAC;199,7;VAC;22.5.2014 14:16:39;193,1;VAC;;22.5.2014 14:16:40
849;22.5.2014 14:16:40;00:00:01;22.5.2014 14:16:40;202,1;VAC;195,7;VAC;22.5.2014 14:16:40;189,9;VAC;;22.5.2014 14:16:41
850;22.5.2014 14:16:41;00:00:01;22.5.2014 14:16:41;221,3;VAC;212,0;VAC;22.5.2014 14:16:41;201,1;VAC;;22.5.2014 14:16:42
851;22.5.2014 14:16:42;00:00:01;22.5.2014 14:16:42;222,7;VAC;222,4;VAC;22.5.2014 14:16:42;221,8;VAC;;22.5.2014 14:16:43
852;22.5.2014 14:16:43;00:00:01;22.5.2014 14:16:43;222,7;VAC;222,4;VAC;22.5.2014 14:16:43;222,2;VAC;;22.5.2014 14:16:44
853;22.5.2014 14:16:44;00:00:01;22.5.2014 14:16:44;223,6;VAC;223,3;VAC;22.5.2014 14:16:44;222,7;VAC;;22.5.2014 14:16:45
854;22.5.2014 14:16:45;00:00:01;22.5.2014 14:16:45;224,7;VAC;223,8;VAC;22.5.2014 14:16:45;223,2;VAC;;22.5.2014 14:16:46
855;22.5.2014 14:16:46;00:00:01;22.5.2014 14:16:46;225,2;VAC;224,7;VAC;22.5.2014 14:16:46;223,9;VAC;;22.5.2014 14:16:47
856;22.5.2014 14:16:47;00:00:01;22.5.2014 14:16:47;228,1;VAC;226,5;VAC;22.5.2014 14:16:47;224,3;VAC;;22.5.2014 14:16:48
857;22.5.2014 14:16:48;00:00:01;22.5.2014 14:16:48;230,7;VAC;229,6;VAC;22.5.2014 14:16:48;228,8;VAC;;22.5.2014 14:16:49
858;22.5.2014 14:16:49;00:00:01;22.5.2014 14:16:49;233,8;VAC;232,2;VAC;22.5.2014 14:16:49;230,6;VAC;;22.5.2014 14:16:50
859;22.5.2014 14:16:50;00:00:01;22.5.2014 14:16:51;238,3;VAC;236,3;VAC;22.5.2014 14:16:50;234,4;VAC;;22.5.2014 14:16:51
860;22.5.2014 14:16:51;00:00:01;22.5.2014 14:16:52;241,1;VAC;240,0;VAC;22.5.2014 14:16:51;238,4;VAC;;22.5.2014 14:16:52
861;22.5.2014 14:16:52;00:00:01;22.5.2014 14:16:52;244,1;VAC;242,8;VAC;22.5.2014 14:16:52;241,6;VAC;;22.5.2014 14:16:53
862;22.5.2014 14:16:53;00:00:01;22.5.2014 14:16:53;249,0;VAC;246,8;VAC;22.5.2014 14:16:53;245,0;VAC;;22.5.2014 14:16:54
863;22.5.2014 14:16:54;00:00:01;22.5.2014 14:16:54;254,1;VAC;251,7;VAC;22.5.2014 14:16:54;249,3;VAC;;22.5.2014 14:16:55
864;22.5.2014 14:16:55;00:00:01;22.5.2014 14:16:56;260,6;VAC;257,5;VAC;22.5.2014 14:16:55;253,8;VAC;;22.5.2014 14:16:56
865;22.5.2014 14:16:56;00:00:01;22.5.2014 14:16:57;270,2;VAC;266,0;VAC;22.5.2014 14:16:56;261,9;VAC;;22.5.2014 14:16:57
866;22.5.2014 14:16:57;00:00:01;22.5.2014 14:16:58;285,1;VAC;278,3;VAC;22.5.2014 14:16:57;271,3;VAC;;22.5.2014 14:16:58
867;22.5.2014 14:16:58;00:00:01;22.5.2014 14:16:58;387,4;VAC;335,8;VAC;22.5.2014 14:16:58;288,1;VAC;;22.5.2014 14:16:59
868;22.5.2014 14:16:59;00:00:01;22.5.2014 14:16:59;397,6;VAC;395,6;VAC;22.5.2014 14:16:59;390,2;VAC;;22.5.2014 14:17:00
869;22.5.2014 14:17:00;00:00:01;22.5.2014 14:17:00;404,5;VAC;400,7;VAC;22.5.2014 14:17:00;396,9;VAC;;22.5.2014 14:17:01
870;22.5.2014 14:17:01;00:00:01;22.5.2014 14:17:01;404,4;VAC;404,2;VAC;22.5.2014 14:17:01;404,0;VAC;;22.5.2014 14:17:02
871;22.5.2014 14:17:02;00:00:01;22.5.2014 14:17:02;404,4;VAC;404,3;VAC;22.5.2014 14:17:03;404,1;VAC;;22.5.2014 14:17:03
872;22.5.2014 14:17:03;00:00:01;22.5.2014 14:17:03;404,9;VAC;404,5;VAC;22.5.2014 14:17:03;403,9;VAC;;22.5.2014 14:17:04
873;22.5.2014 14:17:04;00:00:01;22.5.2014 14:17:04;404,9;VAC;404,7;VAC;22.5.2014 14:17:04;404,6;VAC;;22.5.2014 14:17:05
874;22.5.2014 14:17:05;00:00:01;22.5.2014 14:17:05;404,8;VAC;404,7;VAC;22.5.2014 14:17:05;404,6;VAC;;22.5.2014 14:17:06
875;22.5.2014 14:17:06;00:00:01;22.5.2014 14:17:06;404,9;VAC;404,7;VAC;22.5.2014 14:17:06;404,5;VAC;;22.5.2014 14:17:07
876;22.5.2014 14:17:07;00:00:01;22.5.2014 14:17:08;405,2;VAC;405,0;VAC;22.5.2014 14:17:07;404,9;VAC;;22.5.2014 14:17:08
877;22.5.2014 14:17:08;00:00:01;22.5.2014 14:17:08;405,2;VAC;405,1;VAC;22.5.2014 14:17:08;404,9;VAC;;22.5.2014 14:17:09
878;22.5.2014 14:17:09;00:00:01;22.5.2014 14:17:09;405,3;VAC;405,2;VAC;22.5.2014 14:17:09;405,2;VAC;;22.5.2014 14:17:10
879;22.5.2014 14:17:10;00:00:01;22.5.2014 14:17:11;405,4;VAC;405,2;VAC;22.5.2014 14:17:10;405,1;VAC;;22.5.2014 14:17:11
880;22.5.2014 14:17:11;00:00:01;22.5.2014 14:17:11;405,6;VAC;405,4;VAC;22.5.2014 14:17:11;405,3;VAC;;22.5.2014 14:17:12
881;22.5.2014 14:17:12;00:00:01;22.5.2014 14:17:12;405,5;VAC;405,3;VAC;22.5.2014 14:17:12;405,2;VAC;;22.5.2014 14:17:13
882;22.5.2014 14:17:13;00:00:01;22.5.2014 14:17:13;405,3;VAC;405,2;VAC;22.5.2014 14:17:13;405,1;VAC;;22.5.2014 14:17:14
883;22.5.2014 14:17:14;00:00:01;22.5.2014 14:17:14;405,2;VAC;405,1;VAC;22.5.2014 14:17:15;404,9;VAC;;22.5.2014 14:17:15
884;22.5.2014 14:17:15;00:00:01;22.5.2014 14:17:15;406,1;VAC;405,5;VAC;22.5.2014 14:17:15;404,7;VAC;;22.5.2014 14:17:16
885;22.5.2014 14:17:16;00:00:01;22.5.2014 14:17:16;406,1;VAC;406,0;VAC;22.5.2014 14:17:16;405,9;VAC;;22.5.2014 14:17:17
886;22.5.2014 14:17:17;00:00:01;22.5.2014 14:17:17;405,9;VAC;405,8;VAC;22.5.2014 14:17:17;405,6;VAC;;22.5.2014 14:17:18
887;22.5.2014 14:17:18;00:00:01;22.5.2014 14:17:18;405,8;VAC;405,7;VAC;22.5.2014 14:17:18;405,6;VAC;;22.5.2014 14:17:19
888;22.5.2014 14:17:19;00:00:01;22.5.2014 14:17:19;405,7;VAC;405,6;VAC;22.5.2014 14:17:19;405,5;VAC;;22.5.2014 14:17:20
889;22.5.2014 14:17:20;00:00:01;22.5.2014 14:17:20;405,6;VAC;405,6;VAC;22.5.2014 14:17:20;405,5;VAC;;22.5.2014 14:17:21
890;22.5.2014 14:17:21;00:00:01;22.5.2014 14:17:21;405,7;VAC;405,6;VAC;22.5.2014 14:17:21;405,5;VAC;;22.5.2014 14:17:22
891;22.5.2014 14:17:22;00:00:01;22.5.2014 14:17:22;405,6;VAC;405,4;VAC;22.5.2014 14:17:22;405,3;VAC;;22.5.2014 14:17:23
892;22.5.2014 14:17:23;00:00:01;22.5.2014 14:17:23;405,8;VAC;405,6;VAC;22.5.2014 14:17:23;405,5;VAC;;22.5.2014 14:17:24
893;22.5.2014 14:17:24;00:00:01;22.5.2014 14:17:24;406,0;VAC;405,8;VAC;22.5.2014 14:17:24;405,7;VAC;;22.5.2014 14:17:25
894;22.5.2014 14:17:25;00:00:01;22.5.2014 14:17:25;405,9;VAC;405,8;VAC;22.5.2014 14:17:25;405,8;VAC;;22.5.2014 14:17:26
895;22.5.2014 14:17:26;00:00:01;22.5.2014 14:17:26;406,0;VAC;405,9;VAC;22.5.2014 14:17:26;405,7;VAC;;22.5.2014 14:17:27
896;22.5.2014 14:17:27;00:00:01;22.5.2014 14:17:27;406,7;VAC;406,3;VAC;22.5.2014 14:17:27;406,0;VAC;;22.5.2014 14:17:28
897;22.5.2014 14:17:28;00:00:01;22.5.2014 14:17:28;406,7;VAC;406,6;VAC;22.5.2014 14:17:28;406,5;VAC;;22.5.2014 14:17:29
898;22.5.2014 14:17:29;00:00:01;22.5.2014 14:17:29;406,6;VAC;406,4;VAC;22.5.2014 14:17:29;406,3;VAC;;22.5.2014 14:17:30
899;22.5.2014 14:17:30;00:00:01;22.5.2014 14:17:30;406,8;VAC;406,6;VAC;22.5.2014 14:17:30;406,3;VAC;;22.5.2014 14:17:31
900;22.5.2014 14:17:31;00:00:01;22.5.2014 14:17:31;406,9;VAC;406,7;VAC;22.5.2014 14:17:31;406,6;VAC;;22.5.2014 14:17:32
901;22.5.2014 14:17:32;00:00:01;22.5.2014 14:17:32;406,8;VAC;406,6;VAC;22.5.2014 14:17:32;406,5;VAC;;22.5.2014 14:17:33
902;22.5.2014 14:17:33;00:00:01;22.5.2014 14:17:33;406,7;VAC;406,7;VAC;22.5.2014 14:17:33;406,6;VAC;;22.5.2014 14:17:34
903;22.5.2014 14:17:34;00:00:01;22.5.2014 14:17:34;406,9;VAC;406,8;VAC;22.5.2014 14:17:34;406,7;VAC;;22.5.2014 14:17:35
904;22.5.2014 14:17:35;00:00:01;22.5.2014 14:17:35;407,2;VAC;407,0;VAC;22.5.2014 14:17:35;406,9;VAC;;22.5.2014 14:17:36
905;22.5.2014 14:17:36;00:00:01;22.5.2014 14:17:36;407,0;VAC;406,9;VAC;22.5.2014 14:17:36;406,8;VAC;;22.5.2014 14:17:37
906;22.5.2014 14:17:37;00:00:01;22.5.2014 14:17:37;406,9;VAC;406,8;VAC;22.5.2014 14:17:37;406,7;VAC;;22.5.2014 14:17:38
907;22.5.2014 14:17:38;00:00:01;22.5.2014 14:17:38;407,0;VAC;406,9;VAC;22.5.2014 14:17:38;406,7;VAC;;22.5.2014 14:17:39
908;22.5.2014 14:17:39;00:00:01;22.5.2014 14:17:39;407,0;VAC;406,8;VAC;22.5.2014 14:17:39;406,7;VAC;;22.5.2014 14:17:40
909;22.5.2014 14:17:40;00:00:01;22.5.2014 14:17:40;406,8;VAC;406,7;VAC;22.5.2014 14:17:40;406,6;VAC;;22.5.2014 14:17:41
910;22.5.2014 14:17:41;00:00:01;22.5.2014 14:17:41;406,7;VAC;406,6;VAC;22.5.2014 14:17:41;406,5;VAC;;22.5.2014 14:17:42
911;22.5.2014 14:17:42;00:00:01;22.5.2014 14:17:42;406,7;VAC;406,6;VAC;22.5.2014 14:17:42;406,5;VAC;;22.5.2014 14:17:43
912;22.5.2014 14:17:43;00:00:01;22.5.2014 14:17:43;406,6;VAC;406,5;VAC;22.5.2014 14:17:43;406,4;VAC;;22.5.2014 14:17:44
913;22.5.2014 14:17:44;00:00:01;22.5.2014 14:17:44;406,6;VAC;406,4;VAC;22.5.2014 14:17:44;406,2;VAC;;22.5.2014 14:17:45
914;22.5.2014 14:17:45;00:00:01;22.5.2014 14:17:45;406,5;VAC;406,5;VAC;22.5.2014 14:17:45;406,4;VAC;;22.5.2014 14:17:46
915;22.5.2014 14:17:46;00:00:01;22.5.2014 14:17:46;406,6;VAC;406,5;VAC;22.5.2014 14:17:46;406,4;VAC;;22.5.2014 14:17:47
916;22.5.2014 14:17:47;00:00:01;22.5.2014 14:17:47;406,7;VAC;406,6;VAC;22.5.2014 14:17:47;406,5;VAC;;22.5.2014 14:17:48
917;22.5.2014 14:17:48;00:00:01;22.5.2014 14:17:48;406,7;VAC;406,5;VAC;22.5.2014 14:17:48;406,4;VAC;;22.5.2014 14:17:49
918;22.5.2014 14:17:49;00:00:01;22.5.2014 14:17:49;406,7;VAC;406,5;VAC;22.5.2014 14:17:49;406,2;VAC;;22.5.2014 14:17:50
919;22.5.2014 14:17:50;00:00:01;22.5.2014 14:17:50;406,5;VAC;406,4;VAC;22.5.2014 14:17:50;406,3;VAC;;22.5.2014 14:17:51
920;22.5.2014 14:17:51;00:00:01;22.5.2014 14:17:51;406,5;VAC;406,5;VAC;22.5.2014 14:17:51;406,4;VAC;;22.5.2014 14:17:52
921;22.5.2014 14:17:52;00:00:01;22.5.2014 14:17:52;406,6;VAC;406,4;VAC;22.5.2014 14:17:52;406,2;VAC;;22.5.2014 14:17:53
922;22.5.2014 14:17:53;00:00:01;22.5.2014 14:17:53;406,3;VAC;406,2;VAC;22.5.2014 14:17:53;406,0;VAC;;22.5.2014 14:17:54
923;22.5.2014 14:17:54;00:00:01;22.5.2014 14:17:54;406,6;VAC;406,5;VAC;22.5.2014 14:17:54;406,3;VAC;;22.5.2014 14:17:55
924;22.5.2014 14:17:55;00:00:01;22.5.2014 14:17:55;406,6;VAC;406,5;VAC;22.5.2014 14:17:55;406,4;VAC;;22.5.2014 14:17:56
925;22.5.2014 14:17:56;00:00:01;22.5.2014 14:17:56;406,8;VAC;406,7;VAC;22.5.2014 14:17:56;406,6;VAC;;22.5.2014 14:17:57
926;22.5.2014 14:17:57;00:00:01;22.5.2014 14:17:57;406,8;VAC;406,6;VAC;22.5.2014 14:17:57;406,5;VAC;;22.5.2014 14:17:58
927;22.5.2014 14:17:58;00:00:01;22.5.2014 14:17:58;406,8;VAC;406,6;VAC;22.5.2014 14:17:58;406,4;VAC;;22.5.2014 14:17:59
928;22.5.2014 14:17:59;00:00:01;22.5.2014 14:17:59;406,9;VAC;406,8;VAC;22.5.2014 14:17:59;406,6;VAC;;22.5.2014 14:18:00
929;22.5.2014 14:18:00;00:00:01;22.5.2014 14:18:00;406,9;VAC;406,8;VAC;22.5.2014 14:18:00;406,7;VAC;;22.5.2014 14:18:01
930;22.5.2014 14:18:01;00:00:01;22.5.2014 14:18:01;407,0;VAC;406,9;VAC;22.5.2014 14:18:01;406,7;VAC;;22.5.2014 14:18:02
931;22.5.2014 14:18:02;00:00:01;22.5.2014 14:18:02;407,1;VAC;406,9;VAC;22.5.2014 14:18:02;406,8;VAC;;22.5.2014 14:18:03
932;22.5.2014 14:18:03;00:00:01;22.5.2014 14:18:03;407,1;VAC;407,0;VAC;22.5.2014 14:18:03;406,8;VAC;;22.5.2014 14:18:04
933;22.5.2014 14:18:04;00:00:01;22.5.2014 14:18:04;407,3;VAC;407,2;VAC;22.5.2014 14:18:04;406,9;VAC;;22.5.2014 14:18:05
934;22.5.2014 14:18:05;00:00:01;22.5.2014 14:18:05;406,9;VAC;406,8;VAC;22.5.2014 14:18:05;406,7;VAC;;22.5.2014 14:18:06
935;22.5.2014 14:18:06;00:00:01;22.5.2014 14:18:06;406,8;VAC;406,6;VAC;22.5.2014 14:18:06;406,4;VAC;;22.5.2014 14:18:07
936;22.5.2014 14:18:07;00:00:01;22.5.2014 14:18:07;406,8;VAC;406,7;VAC;22.5.2014 14:18:07;406,5;VAC;;22.5.2014 14:18:08
937;22.5.2014 14:18:08;00:00:01;22.5.2014 14:18:08;406,7;VAC;406,6;VAC;22.5.2014 14:18:08;406,5;VAC;;22.5.2014 14:18:09
938;22.5.2014 14:18:09;00:00:01;22.5.2014 14:18:09;406,7;VAC;406,7;VAC;22.5.2014 14:18:09;406,6;VAC;;22.5.2014 14:18:10
939;22.5.2014 14:18:10;00:00:01;22.5.2014 14:18:10;406,6;VAC;406,5;VAC;22.5.2014 14:18:10;406,4;VAC;;22.5.2014 14:18:11
940;22.5.2014 14:18:11;00:00:01;22.5.2014 14:18:11;406,5;VAC;404,6;VAC;22.5.2014 14:18:11;403,5;VAC;;22.5.2014 14:18:12
941;22.5.2014 14:18:12;00:00:01;22.5.2014 14:18:12;403,6;VAC;403,4;VAC;22.5.2014 14:18:12;403,3;VAC;;22.5.2014 14:18:13
942;22.5.2014 14:18:13;00:00:01;22.5.2014 14:18:13;403,8;VAC;403,6;VAC;22.5.2014 14:18:13;403,5;VAC;;22.5.2014 14:18:14
943;22.5.2014 14:18:14;00:00:01;22.5.2014 14:18:14;403,6;VAC;403,5;VAC;22.5.2014 14:18:14;403,4;VAC;;22.5.2014 14:18:15
944;22.5.2014 14:18:15;00:00:01;22.5.2014 14:18:15;403,5;VAC;403,4;VAC;22.5.2014 14:18:15;403,3;VAC;;22.5.2014 14:18:16
945;22.5.2014 14:18:16;00:00:01;22.5.2014 14:18:16;403,7;VAC;403,6;VAC;22.5.2014 14:18:16;403,3;VAC;;22.5.2014 14:18:17
946;22.5.2014 14:18:17;00:00:01;22.5.2014 14:18:17;403,8;VAC;403,6;VAC;22.5.2014 14:18:17;403,4;VAC;;22.5.2014 14:18:18
947;22.5.2014 14:18:18;00:00:01;22.5.2014 14:18:18;403,9;VAC;403,8;VAC;22.5.2014 14:18:18;403,7;VAC;;22.5.2014 14:18:19
948;22.5.2014 14:18:19;00:00:01;22.5.2014 14:18:19;404,0;VAC;403,8;VAC;22.5.2014 14:18:19;403,7;VAC;;22.5.2014 14:18:20
949;22.5.2014 14:18:20;00:00:01;22.5.2014 14:18:20;403,8;VAC;403,8;VAC;22.5.2014 14:18:20;403,7;VAC;;22.5.2014 14:18:21
950;22.5.2014 14:18:21;00:00:01;22.5.2014 14:18:22;404,1;VAC;403,9;VAC;22.5.2014 14:18:21;403,7;VAC;;22.5.2014 14:18:22
951;22.5.2014 14:18:22;00:00:01;22.5.2014 14:18:22;404,2;VAC;404,0;VAC;22.5.2014 14:18:22;403,8;VAC;;22.5.2014 14:18:23
952;22.5.2014 14:18:23;00:00:01;22.5.2014 14:18:23;404,1;VAC;403,9;VAC;22.5.2014 14:18:23;403,8;VAC;;22.5.2014 14:18:24
953;22.5.2014 14:18:24;00:00:01;22.5.2014 14:18:24;403,9;VAC;403,8;VAC;22.5.2014 14:18:24;403,7;VAC;;22.5.2014 14:18:25
954;22.5.2014 14:18:25;00:00:01;22.5.2014 14:18:25;403,9;VAC;403,7;VAC;22.5.2014 14:18:25;403,5;VAC;;22.5.2014 14:18:26
955;22.5.2014 14:18:26;00:00:01;22.5.2014 14:18:26;403,7;VAC;403,6;VAC;22.5.2014 14:18:26;403,5;VAC;;22.5.2014 14:18:27
956;22.5.2014 14:18:27;00:00:01;22.5.2014 14:18:27;403,8;VAC;403,6;VAC;22.5.2014 14:18:27;403,5;VAC;;22.5.2014 14:18:28
957;22.5.2014 14:18:28;00:00:01;22.5.2014 14:18:28;403,6;VAC;403,5;VAC;22.5.2014 14:18:28;403,3;VAC;;22.5.2014 14:18:29
958;22.5.2014 14:18:29;00:00:01;22.5.2014 14:18:29;403,8;VAC;403,6;VAC;22.5.2014 14:18:29;403,4;VAC;;22.5.2014 14:18:30
959;22.5.2014 14:18:30;00:00:01;22.5.2014 14:18:30;403,7;VAC;403,6;VAC;22.5.2014 14:18:30;403,3;VAC;;22.5.2014 14:18:31
960;22.5.2014 14:18:31;00:00:01;22.5.2014 14:18:32;403,4;VAC;403,1;VAC;22.5.2014 14:18:31;403,0;VAC;;22.5.2014 14:18:32
961;22.5.2014 14:18:32;00:00:01;22.5.2014 14:18:32;403,4;VAC;403,3;VAC;22.5.2014 14:18:32;403,2;VAC;;22.5.2014 14:18:33
962;22.5.2014 14:18:33;00:00:01;22.5.2014 14:18:33;403,4;VAC;403,2;VAC;22.5.2014 14:18:33;403,0;VAC;;22.5.2014 14:18:34
963;22.5.2014 14:18:34;00:00:01;22.5.2014 14:18:34;403,2;VAC;403,0;VAC;22.5.2014 14:18:34;402,6;VAC;;22.5.2014 14:18:35
964;22.5.2014 14:18:35;00:00:01;22.5.2014 14:18:35;403,0;VAC;402,9;VAC;22.5.2014 14:18:35;402,6;VAC;;22.5.2014 14:18:36
965;22.5.2014 14:18:36;00:00:01;22.5.2014 14:18:36;403,3;VAC;403,2;VAC;22.5.2014 14:18:36;403,1;VAC;;22.5.2014 14:18:37
966;22.5.2014 14:18:37;00:00:01;22.5.2014 14:18:37;403,6;VAC;403,3;VAC;22.5.2014 14:18:38;403,1;VAC;;22.5.2014 14:18:38
967;22.5.2014 14:18:38;00:00:01;22.5.2014 14:18:38;403,2;VAC;403,0;VAC;22.5.2014 14:18:38;402,9;VAC;;22.5.2014 14:18:39
968;22.5.2014 14:18:39;00:00:01;22.5.2014 14:18:39;403,4;VAC;403,3;VAC;22.5.2014 14:18:39;403,1;VAC;;22.5.2014 14:18:40
969;22.5.2014 14:18:40;00:00:01;22.5.2014 14:18:40;403,4;VAC;403,3;VAC;22.5.2014 14:18:40;403,1;VAC;;22.5.2014 14:18:41
970;22.5.2014 14:18:41;00:00:01;22.5.2014 14:18:41;403,5;VAC;403,4;VAC;22.5.2014 14:18:41;403,3;VAC;;22.5.2014 14:18:42
971;22.5.2014 14:18:42;00:00:01;22.5.2014 14:18:42;403,6;VAC;403,5;VAC;22.5.2014 14:18:42;403,3;VAC;;22.5.2014 14:18:43
972;22.5.2014 14:18:43;00:00:01;22.5.2014 14:18:43;403,5;VAC;403,4;VAC;22.5.2014 14:18:43;403,3;VAC;;22.5.2014 14:18:44
973;22.5.2014 14:18:44;00:00:01;22.5.2014 14:18:44;403,3;VAC;403,2;VAC;22.5.2014 14:18:44;403,1;VAC;;22.5.2014 14:18:45
974;22.5.2014 14:18:45;00:00:01;22.5.2014 14:18:45;403,2;VAC;403,1;VAC;22.5.2014 14:18:45;403,0;VAC;;22.5.2014 14:18:46
975;22.5.2014 14:18:46;00:00:01;22.5.2014 14:18:46;403,0;VAC;402,4;VAC;22.5.2014 14:18:47;400,7;VAC;;22.5.2014 14:18:47
976;22.5.2014 14:18:47;00:00:01;22.5.2014 14:18:47;402,4;VAC;401,8;VAC;22.5.2014 14:18:47;401,0;VAC;;22.5.2014 14:18:48
977;22.5.2014 14:18:48;00:00:01;22.5.2014 14:18:48;402,6;VAC;402,5;VAC;22.5.2014 14:18:48;402,4;VAC;;22.5.2014 14:18:49
978;22.5.2014 14:18:49;00:00:01;22.5.2014 14:18:49;402,9;VAC;402,7;VAC;22.5.2014 14:18:49;402,4;VAC;;22.5.2014 14:18:50
979;22.5.2014 14:18:50;00:00:01;22.5.2014 14:18:50;403,0;VAC;402,9;VAC;22.5.2014 14:18:50;402,7;VAC;;22.5.2014 14:18:51
980;22.5.2014 14:18:51;00:00:01;22.5.2014 14:18:51;403,0;VAC;403,0;VAC;22.5.2014 14:18:51;402,9;VAC;;22.5.2014 14:18:52
981;22.5.2014 14:18:52;00:00:01;22.5.2014 14:18:52;403,1;VAC;403,0;VAC;22.5.2014 14:18:52;402,9;VAC;;22.5.2014 14:18:53
